,input,yields
https://www.seriouseats.com/recipes/2007/06/cook-the-book-apple-fritters.html,1/2 stick (2 ounces) unsalted butter,20 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-apple-fritters.html,1 vanilla bean,20 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-apple-fritters.html,"7 firm and tart Granny Smith apples (2 1/2 pounds), peeled and cut into 1/2-inch cubes to equal 7 cups",20 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-apple-fritters.html,1/2 teaspoon ground cinnamon,20 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-apple-fritters.html,1/4 cup granulated sugar,20 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-apple-fritters.html,1/4 cup apple cider vinegar,20 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-apple-fritters.html,1 cup sparkling apple cider,20 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-apple-fritters.html,For the white glaze,20 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-apple-fritters.html,"1/2 cup plus 2 tablespoons powdered sugar, sifted",20 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-apple-fritters.html,1/4 cup heavy cream,20 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-apple-fritters.html,1/2 teaspoon pure vanilla extract,20 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-apple-fritters.html,1/8 teaspoon kosher salt,20 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-big-bob-gibsons.html,"1 whole chicken, cut in half",1 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-big-bob-gibsons.html,Finely found kosher salt and ground black pepper,1 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-big-bob-gibsons.html,1/2 cup vegetable oil,1 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-big-bob-gibsons.html,1 cup mayonnaise,1 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-big-bob-gibsons.html,1 cup apple cider vinegar,1 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-big-bob-gibsons.html,1 tablespoon lemon juice,1 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-big-bob-gibsons.html,1 1/2 tablespoons cracked black pepper,1 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-big-bob-gibsons.html,"1/2 teaspoon kosher salt, finely ground",1 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-big-bob-gibsons.html,1/4 teaspoon cayenne,1 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-blue-smoke-devil.html,12 large eggs,2 item(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-blue-smoke-devil.html,2/3 cup mayonnaise,2 item(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-blue-smoke-devil.html,1 1/2 teaspoons tarragon-infused champagne vinegar,2 item(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-blue-smoke-devil.html,2 1/2 teaspoons Dijon mustard,2 item(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-blue-smoke-devil.html,1/4 teaspoon cayenne (or to taste),2 item(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-blue-smoke-devil.html,1/2 teaspoon curry powder,2 item(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-blue-smoke-devil.html,Finely ground kosher salt and ground black pepper,2 item(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-blue-smoke-devil.html,Magic Dust or your favorite dry rub,2 item(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-fresh-mint-ice-c.html,1 cup (250 ml) whole milk,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-fresh-mint-ice-c.html,3/4 cup (150 g) sugar,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-fresh-mint-ice-c.html,2 cups (500 ml) heavy cream,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-fresh-mint-ice-c.html,Pinch of salt,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-fresh-mint-ice-c.html,2 cups (80 g) lightly packed fresh mint leaves,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-fresh-mint-ice-c.html,5 large egg yolks,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-gianduja-gelato.html,"1 1/2 cups (185 g) hazelnuts, toasted",
https://www.seriouseats.com/recipes/2007/06/cook-the-book-gianduja-gelato.html,1 cup (250 ml) whole milk,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-gianduja-gelato.html,2 cups (500 ml) heavy cream,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-gianduja-gelato.html,3/4 cup (150 g) sugar,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-gianduja-gelato.html,1/4 teaspoon coarse salt,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-gianduja-gelato.html,"4 ounces (115 g) milk chocolate, finely chopped",
https://www.seriouseats.com/recipes/2007/06/cook-the-book-gianduja-gelato.html,5 large egg yolks,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-gianduja-gelato.html,1/8 teaspoon vanilla extract,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,1 French baguette or 4 submarine rolls Tuna Salad (recipe follows),4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,"2 to 3 three pickled hot cherry peppers, chopped (optional)",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,"1/4 head iceberg lettuce, finely shredded (chiffonade; about 1 1/2 cups)",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,"1/3 small red onion, cut into paper-thin rounds and separated into rings",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,1 to 1 1/2 tablespoons olive oil,4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,2 teaspoons red wine vinegar,4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,Kosher salt and freshly ground black pepper,4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,"1 medium ripe tomato (7 ounces), halved lengthwise and cut into very thin slices",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,Tuna Salad,4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,"- makes 2 cups, enough for 4 regular subs or 16 mini subs -",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,Ingredients,4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,Two 6-ounce cans solid white tuna in oil or water,4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,"1 small dill pickle spear, cut into 1/8-inch dice (2 tablespoons)",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,2 teaspoons fresh lemon juice,4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,2 teaspoons minced onion,4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,"2 teaspoons capers, chopped (optional)",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,Kosher or sea salt,4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-jersey-shore-tun.html,About 1/2 teaspoon freshly ground black pepper,4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-oldfashioned-but.html,1/4 crème fraîche or sour cream,15 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-oldfashioned-but.html,3 1/4 cups unbleached pastry flour or unbleached all-purpose flour,15 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-oldfashioned-but.html,3/4 cup granulated sugar,15 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-oldfashioned-but.html,1/2 teaspoon baking soda,15 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-oldfashioned-but.html,1 teaspoon baking powder,15 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-oldfashioned-but.html,1 teaspoon kosher salt,15 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-oldfashioned-but.html,1 1/2 teaspoons freshly grated nutmeg,15 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-oldfashioned-but.html,1 teaspoon (0.3 ounce) packed fresh yeast or 1 1/8 teaspoons active dry yeast,15 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-oldfashioned-but.html,3/4 cup plus 2 tablespoons buttermilk,15 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-oldfashioned-but.html,1 extra-large egg,15 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-oldfashioned-but.html,2 extra-large egg yolks,15 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-oldfashioned-but.html,1 tablespoon pure vanilla extract,15 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-oldfashioned-but.html,For decorating,15 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-oldfashioned-but.html,1/2 cup nonmelting icing sugar or powdered sugar,15 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-olive-oil-ice-cr.html,1 1/3 cups (330 ml) whole milk,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-olive-oil-ice-cr.html,1/2 cup (100 g) sugar,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-olive-oil-ice-cr.html,Pinch of salt,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-olive-oil-ice-cr.html,1 cup (250 ml) heavy cream,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-olive-oil-ice-cr.html,6 large egg yolks,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-olive-oil-ice-cr.html,1/2 cup (125 ml) fruity olive oil,
https://www.seriouseats.com/recipes/2007/06/cook-the-book-pork-and-citrus.html,2 1/4 pounds boneless pork loin,6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-pork-and-citrus.html,Grated rind and juice of 3 oranges juice of 1 grapefruit,6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-pork-and-citrus.html,7 tablespoons olive oil,6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-pork-and-citrus.html,"4 onions, sliced",6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-pork-and-citrus.html,"4 garlic cloves, crushed",6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-pork-and-citrus.html,"3 zucchini, diced",6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-pork-and-citrus.html,"3 eggplants, diced",6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-pork-and-citrus.html,"6 tomatoes, diced",6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-pork-and-citrus.html,2 bay leaves,6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-pork-and-citrus.html,1 fresh thyme sprig,6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-pork-chops-with.html,"1/4 cup sweet butter 8 shallots, chopped",6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-pork-chops-with.html,"6 bone-in, center-cut pork chops",6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-pork-chops-with.html,"10 fresh thyme sprigs, preferably in flower",6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-pork-chops-with.html,Sea salt,6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-pork-chops-with.html,Coarsely ground black pepper,6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-raised-doughnuts.html,2 teaspoons (0.6 ounce) packed fresh yeast or 2 1/4 teaspoons active dry yeast,18 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-raised-doughnuts.html,3/4 cup whole milk,18 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-raised-doughnuts.html,3 cups plus 2 tablespoons unbleached pastry flour or unbleached all-purpose flour,18 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-raised-doughnuts.html,6 extra-large egg yolks,18 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-raised-doughnuts.html,1/2 cup granulated sugar,18 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-raised-doughnuts.html,3/4 teaspoon kosher salt,18 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-raised-doughnuts.html,1 stick (4 ounces) unsalted butter,18 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-raised-doughnuts.html,1 vanilla bean,18 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-raised-doughnuts.html,1 tablespoon pure vanilla extract,18 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-raised-doughnuts.html,For White Glaze,18 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-raised-doughnuts.html,"1/2 cup plus 2 tablespoons powdered sugar, sifted",18 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-raised-doughnuts.html,1/4 cup heavy cream,18 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-raised-doughnuts.html,1/2 teaspoon pure vanilla extract,18 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-raised-doughnuts.html,1/8 teaspoon kosher salt,18 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-roast-pork-with.html,1 boneless fresh picnic ham,6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-roast-pork-with.html,1 pork tenderloin,6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-roast-pork-with.html,3 fresh thyme sprigs,6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-roast-pork-with.html,"1 bunch of fresh parsley, finely chopped",6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-roast-pork-with.html,"5 garlic cloves, finely chopped",6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-roast-pork-with.html,"2 shallots, finely chopped",6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-roast-pork-with.html,Salt and coarsely ground black pepper,6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-slowroasted-whol.html,"1 6- to 8-pound striped bass or other whole fish, cleaned and scaled",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-slowroasted-whol.html,"6 tablespoons olive oil or vegetable oil, plus a little for drizzling",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-slowroasted-whol.html,"3 medium cloves garlic, minced",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-slowroasted-whol.html,"2 small onions (8 ounces), thinly sliced",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-slowroasted-whol.html,"1 fennel bulb (8 to 10 ounces), branches and tough outer sections removed, fronds reserved for garnish",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-slowroasted-whol.html,1 tablespoon minced thyme (leaves from 4 to 6 sprigs),4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-slowroasted-whol.html,"6 ounces Portuguese chouriço, linguiça, or other spicy dry sausage, casings removed and cut into 1/3-inch dice (optional)",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-slowroasted-whol.html,2 tablespoons butter if not using sausage,4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-slowroasted-whol.html,2 tablespoons minced chives or scallions,4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-slowroasted-whol.html,"1/2 bunch Italian parsley, leaves removed and chopped (1/2 cup)",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-slowroasted-whol.html,"2 ounces hard dry crackers, such as common crackers, oyster crackers, or pilot crackers, coarsely crumbled or chopped (about 3/4 cup)",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-slowroasted-whol.html,Kosher or fine sea salt and freshly ground black pepper,4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-slowroasted-whol.html,"1 lemon, cut into wedges",4 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-tenderloins-in-a.html,"2 eggplants, cut into large batons",6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-tenderloins-in-a.html,"2 zucchini, cut into large batons",6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-tenderloins-in-a.html,11 ounces cherry tomatoes,6 serving(s)
https://www.seriouseats.com/recipes/2007/06/cook-the-book-tenderloins-in-a.html,6 tablespoons olive oil,6 serving(s)
